,Company,Revenue,Gross Margin,EBITDA Margin,Net Profit Margin,returnOnEquity,ROIC,returnOnAssets,Net Debt to EBITDA,Debt to Equity,10Y Revenue Growth (per Share),10Y Net Income Growth (per Share),5Y Revenue Growth (per Share),5Y Net Income Growth (per Share),3Y Revenue Growth (per Share),3Y Net Income Growth (per Share),PE ratio,Enterprise Value over EBITDA,priceBookValueRatio,Sector,Market Cap,priceVar,Market Capitalisation,Sector Market Cap,year
248,CPB,6615000000.0,0.3589,0.14300000000000002,0.0395,0.1913,0.0509,0.2235,10.0286,6.9765,0.0025,-0.1203,-0.0304,-0.0988,-0.0533,-0.2594,47.0575,23.0672,9.0344,Consumer Defensive,12308432051.26,58.70461670017825,0.7802824553577371,1577432885584.61,2018
252,TGT,72714000000.0,0.2969,0.093,0.0401,0.2501,0.1061,0.1213,1.5786,1.1434,0.059,0.0469,0.0356,0.0314,0.0514,0.0,13.3026,7.265,3.2867,Consumer Defensive,38468636369.73,99.1182734492175,2.438686090627127,1577432885584.61,2018
254,GLW,11290000000.0,0.3951,0.265,0.0944,0.0773,0.0391,0.0573,1.2196,0.4349,0.1393,-0.08900000000000001,0.2116,-0.0034,0.2235,0.0557,25.3866,9.3147,1.7532,Technology,24180056508.9,0.06918020311874137,0.5268811138408878,4589281314836.065,2018
256,DOV,6992118000.0,0.3661,0.16,0.0816,0.206,0.0828,0.3846,2.4755,1.1428,0.0151,0.0196,0.0223,-0.0826,0.0187,-0.1166,18.6711,11.7616,3.7405,Industrials,10382303220.3,65.09912378347884,0.5550879760910407,1870388779344.9854,2018
257,HRL,9545700000.0,0.209,0.14300000000000002,0.106,0.1807,0.1089,0.4176,0.121,0.1116,0.0373,0.1372,0.0167,0.1389,0.0084,0.1365,22.3455,16.7392,4.0625,Consumer Defensive,22753472142.72,11.3723294429881,1.4424367813460013,1577432885584.61,2018
260,AES,10736000000.0,0.2397,0.37,0.1121,0.375,0.0518,0.0547,4.3945,6.0147,-0.0342,-0.0026,-0.0541,0.6389,-0.0106,0.5866,7.9451,6.8068,2.9853,Utilities,9576821546.34,44.94937005360163,1.2554908083763492,762795034614.7997,2018
261,PPL,7785000000.0,0.3663,0.568,0.2347,0.1567,0.0444,0.0565,4.8434,1.8898,-0.0623,0.0041,-0.0151,0.0693,-0.0117,0.3657,10.9382,9.4596,1.7508,Utilities,20403263790.26,34.46355475860547,2.674802910923948,762795034614.7997,2018
265,STX,11184000000.0,0.3008,0.201,0.1057,0.7099,0.2099,0.4059,1.3171,2.8943,0.0458,0.0532,0.0002,-0.0375,-0.0289,-0.0861,13.7732,8.5153,9.7678,Technology,16210400514.02,60.10780630832786,0.35322307354782534,4589281314836.065,2018
266,ADBE,9030008000.0,0.8677,0.358,0.2869,0.2767,0.158,1.5885,0.2774,0.4406,0.1074,0.1257,0.1788,0.5563,0.2417,0.6114,47.517,38.1977,13.0843,Technology,122467820589.03,46.86288765286307,2.668562072957271,4589281314836.065,2018
268,RTN,27058000000.0,0.2766,0.145,0.1075,0.2536,0.1357,0.3975,0.5335,0.4970000000000001,0.0544,0.0973,0.0508,0.1035,0.0707,0.1341,15.0935,11.6519,3.804,Industrials,43639882950.0,44.7881085779794,2.3331985003290487,1870388779344.9854,2018
269,M,24939000000.0,0.3913,0.114,0.0628,0.2726,0.0509,0.1714,1.5597,1.024,0.0303,0.0957,0.0317,0.0877,0.002,0.0517,4.575,4.0776,1.2442,Consumer Cyclical,7148172868.19,-40.164630083128706,0.4744367323151163,1506665142327.608,2018
276,NBL,4986000000.0,0.7599,0.456,-0.0132,-0.006999999999999999,-0.0176,-0.0036,2.5738,0.6974,-0.0088,0.0,-0.0587,0.0,0.0924,0.0,0.0,6.5286,0.9553,Energy,9001029240.0,31.374031501770826,0.8041279535037598,1119352859303.12,2018
281,TPR,5880000000.0,0.6545,0.158,0.0676,0.1225,0.0934,0.16699999999999998,0.3765,0.4933,0.0871,-0.0447,0.0278,-0.1758,0.1066,-0.0155,33.3597,14.7102,4.1088,Consumer Cyclical,13346107212.7,-17.58106114672224,0.8858044722586431,1506665142327.608,2018
283,LNT,3534500000.0,0.3399,0.375,0.1478,0.1139,0.0304,0.045,4.474,1.2962,-0.0095,0.0485,0.0046,0.0566,0.0158,0.0907,19.2922,12.0035,2.1716,Utilities,9968314885.75,36.9929027757152,1.3068143385049502,762795034614.7997,2018
285,UTX,66501000000.0,0.2484,0.171,0.0792,0.13699999999999998,0.0442,0.3207,3.4652,1.1844,0.028,0.0279,0.0575,0.0072,0.0893,-0.0894,16.1824,10.969,2.2168,Industrials,85288797722.48,41.404392226719104,4.559950244801422,1870388779344.9854,2018
286,WLL,2081414000.0,0.7445,0.635,0.1645,0.0802,0.0504,0.0476,2.0492,0.6539,-0.0884,-0.1088,-0.2488,-0.2118,-0.1885,0.0,6.0186,3.6102,0.4836,Energy,2064667723.59,-67.65094764290298,0.1844519095502564,1119352859303.12,2018
287,LKQ,11876674000.0,0.3852,0.094,0.0404,0.1004,0.0584,0.1185,3.5781,0.9013,0.1852,0.1549,0.1725,0.078,0.166,0.0289,15.4091,10.3687,1.5789,Consumer Cyclical,7550948979.42,50.632909762453814,0.5011696870981388,1506665142327.608,2018
288,PCG,16759000000.0,0.3047,-0.369,-0.4088,-0.5415,-0.1095,-0.2629,-3.2901,1.7385,-0.0232,0.0,-0.016,0.0,-0.0232,0.0,0.0,0.0,0.9762,Utilities,12318514055.0,-54.327730109198114,1.6149179656394421,762795034614.7997,2018
290,CENX,1893200000.0,-0.0121,0.024,-0.035,-0.0869,-0.0283,-0.053,5.2061,0.3670000000000001,-0.0602,0.0,0.0567,0.0,-0.0124,0.0,0.0,19.1018,0.8405,Basic Materials,640591360.07,-0.3973537622577146,0.12790404186260848,500837464353.244,2018
291,PGNX,15622000.0,1.0,-4.152,-4.3309,-0.6694,-3.2717,-0.5429,1.4352,0.4412,-0.2146,0.0,0.0732,0.0,0.1727,0.0,0.0,0.0,3.5161,Healthcare,355078558.8,19.76470947265625,0.0129238209597082,2747473521236.533,2018
292,CLR,4709586000.0,0.7968,0.732,0.2099,0.1608,0.0747,0.0711,1.5866,0.9387,0.16,0.1073,0.0634,0.0502,0.2035,0.0,15.109000000000002,5.97,2.4592,Energy,15112097066.31,-18.127271089932858,1.3500744596050254,1119352859303.12,2018
295,HL,567137000.0,0.1395,0.262,-0.0468,-0.0157,-0.0096,-0.0104,3.4899,0.3229,-0.0101,0.0,0.0174,0.0,0.0332,0.0,0.0,11.117,0.6714,Basic Materials,1133270532.08,38.147571706599216,0.22627511173578993,500837464353.244,2018
297,UAA,5193185000.0,0.4507,0.029,-0.0089,-0.023,-0.0065,-0.022,1.1546,0.3614,0.2022,0.0,0.1605,0.0,0.08199999999999999,0.0,0.0,54.5121,3.9291,Consumer Cyclical,7922634234.99,21.280185452980326,0.5258390874265881,1506665142327.608,2018
298,CAG,7938300000.0,0.2962,0.17600000000000002,0.1018,0.2199,0.0766,0.6781,2.6366,1.038,-0.0133,0.0074,-0.0899,0.0204,-0.0157,0.0,18.68,13.1477,3.9992,Consumer Defensive,14701892666.96,65.72874824708063,0.9320138309092847,1577432885584.61,2018
299,STLD,11821839000.0,0.1965,0.175,0.1064,0.3198,0.1889,0.2112,0.6387,0.604,0.0169,0.0818,0.0865,0.444,0.1722,0.0,5.5836,3.9762,1.75,Basic Materials,6895748869.04,15.205649031067464,1.3768436588394637,500837464353.244,2018
300,PEP,64661000000.0,0.5456,0.202,0.1935,0.862,0.1304,0.7216,1.6322,2.2263,0.0508,0.1033,0.0118,0.1512,0.0211,0.3357,12.4977,13.565,10.7375,Consumer Defensive,155950032640.0,28.77463315970832,9.886318084601335,1577432885584.61,2018
301,SO,23495000000.0,0.3549,0.344,0.0954,0.0772,0.0228,0.0295,5.624,1.6133,0.0036,-0.0064,0.0341,0.0243,0.0622,-0.0617,20.1468,11.2153,1.5608,Utilities,45188791001.28,52.34655178815852,5.924106601467283,762795034614.7997,2018
303,COST,141576000000.0,0.1301,0.042,0.0221,0.2449,0.2085,0.1564,-0.1138,0.5139,0.0682,0.0924,0.0599,0.0884,0.0688,0.0973,32.8224,17.0591,8.0383,Consumer Defensive,102916929545.92,44.953568949814155,6.524330162406758,1577432885584.61,2018
305,CCI,5423000000.0,0.6594,0.527,0.1237,0.0558,0.0288,0.0497,5.6902,1.3862,0.0927,0.0,0.0643,0.3998,0.0607,-0.2915,80.4667,21.4473,3.7281,Real Estate,45065203514.46,38.87711281688993,54.66431451563093,82439895046.28998,2018
311,EMR,17408000000.0,0.4269,0.205,0.1266,0.2462,0.12,0.5484,1.0292,0.532,-0.0099,0.0121,-0.0431,0.0456,0.0386,-0.0527,22.3103,14.7238,5.4537,Industrials,48794065379.64,31.534902694869338,2.608765937781545,1870388779344.9854,2018
312,CNP,10589000000.0,0.1959,0.2,0.0348,0.0457,0.0259,0.0207,2.3579,1.2118,-0.0351,-0.0471,0.0448,0.0244,0.1114,0.0,38.1486,9.0381,1.7622,Utilities,14148632855.01,1.4427709967156213,1.8548407125060604,762795034614.7997,2018
313,ALXN,4131200000.0,0.9094,0.181,0.0188,0.0085,0.0209,0.0211,2.2029,0.3499,0.2724,0.0503,0.1851,-0.2307,0.1498,-0.1984,278.1714,31.3308,2.372,Healthcare,21720688091.52,10.300865027805854,0.7905695149973401,2747473521236.533,2018
315,MA,14950000000.0,1.0,0.525,0.3919,1.086,1.0798,1.0655,-0.398,1.1741,0.141,0.0,0.1591,0.1695,0.1899,0.1879,33.508,24.4251,36.0865,Financial Services,194836659975.65,58.24366515505511,40.025523556846956,486781040350.2399,2018
316,AWI,975300000.0,0.3419,0.3670000000000001,0.1906,0.8226,0.1071,0.2778,1.3817,3.6274,-0.1088,0.097,-0.1534,0.1736,0.0943,0.2877,16.1247,9.4501,12.7495,Basic Materials,2885244951.19,58.383252840813185,0.5760840904575416,500837464353.244,2018
317,ADP,13327700000.0,0.4139,0.207,0.1414,0.398,0.2551,0.8551,-0.0607,0.4228,0.0609,0.0609,0.0911,0.0799,0.0933,0.1165,31.5093,21.4417,12.4697,Industrials,59408840614.64,33.70704831911719,3.176282988365933,1870388779344.9854,2018
319,MNST,3807183000.0,0.6029,0.355,0.2608,0.275,0.2703,0.6867,-0.7096,0.0,0.1388,0.2479,0.0875,0.2135,0.1244,0.2268,27.6517,19.4473,7.5004,Consumer Defensive,27216862534.82,30.332242462354326,1.7253895733721312,1577432885584.61,2018
321,GTN,1084132000.0,0.4499,0.4320000000000001,0.1944,0.1776,0.0919,0.1941,2.4108,2.1474,0.0615,0.0,0.1542,0.498,0.1208,0.6084,6.1674,5.2017,1.0898,Consumer Cyclical,1308197625.9,44.37710426466446,0.08682736390111206,1506665142327.608,2018
322,CDE,625904000.0,0.0902,0.162,-0.0773,-0.0568,-0.0087,-0.0344,3.3838,0.5382,0.0296,0.0,-0.1578,0.0,-0.0847,0.0,0.0,12.1459,1.0441,Basic Materials,890092401.99,67.98336839556983,0.17772081071040083,500837464353.244,2018
323,NCR,6405000000.0,0.2615,0.075,-0.0137,-0.2228,0.0276,-0.08,5.5921,8.0127,0.0534,0.0,0.0788,0.0,0.1247,0.0,0.0,11.2403,6.9182,Technology,2728056000.0,47.66904929042384,0.05944407877505433,4589281314836.065,2018
324,AMT,7440100000.0,0.7073,0.546,0.1662,0.2317,0.0422,0.1383,4.8874,3.9654,0.1545,0.1236,0.1474,0.1504,0.1411,0.1981,56.6989,22.0396,13.0691,Communication Services,69680774731.59,49.23400757471271,9.356447690734257,744735363620.9099,2018
326,SJM,7357100000.0,0.3855,0.197,0.1819,0.1696,0.0459,0.5949,3.2036,0.6123,0.0361,0.1442,0.0333,0.1836,0.05,0.5149,9.676,12.1522,1.6423,Consumer Defensive,12959390119.36,14.417862916463097,0.8215493817701879,1577432885584.61,2018
327,ETN,21609000000.0,0.3285,0.166,0.0993,0.1332,0.0642,0.3634,1.9686,0.4669,0.0036,0.0411,0.0134,0.0467,0.0356,0.0525,13.927,10.2414,1.8321,Industrials,29757244000.0,42.86873267599498,1.5909657034202835,1870388779344.9854,2018
328,DUK,24521000000.0,0.3772,0.404,0.1087,0.0608,0.0233,0.0309,5.8054,1.3223,0.0101,0.0155,0.0145,-0.0005,0.0242,-0.0246,22.9521,12.0172,1.4122,Utilities,61521333255.4,12.370286235494644,8.065250881774208,762795034614.7997,2018
332,NEE,16727000000.0,0.5778,0.8140000000000001,0.3968,0.1944,0.0287,0.1122,2.7214,1.1045,-0.0148,0.131,-0.0019,0.2554,-0.0307,0.3193,12.3892,8.8197,2.4319,Utilities,83076444571.74,46.03815035742093,10.89105733543381,762795034614.7997,2018
333,PXD,9415000000.0,0.4616,0.31,0.1039,0.0808,0.0588,0.0627,0.2896,0.1886,0.122,0.1233,0.154,0.0,0.2161,0.0,23.0333,7.9832,1.857,Energy,22419173945.28,13.674658847706395,2.0028692256378915,1119352859303.12,2018
335,ADM,64341000000.0,0.065,0.052000000000000005,0.0281,0.0953,0.0496,0.0965,0.5592,0.4416,0.0051,0.015,-0.0343,0.0959,0.0136,0.0236,12.7632,7.3954,1.2164,Consumer Defensive,22969600043.75,17.15979458036437,1.4561380235988468,1577432885584.61,2018
338,RIGL,44509000.0,0.9936,-1.57,-1.5835,-0.6414,0.0,-0.637,1.8392,0.0,0.0,0.0,0.2762,0.0,-0.0532,0.0,0.0,0.0,3.4905,Healthcare,383273085.6,-9.3220254224934,0.01395001926815671,2747473521236.533,2018
339,DKS,8590472000.0,0.2897,0.087,0.0377,0.1666,0.1113,0.1432,-0.0481,0.0336,0.0849,0.0819,0.1085,0.0481,0.1201,0.0156,9.8907,4.2464,1.5974,Consumer Cyclical,3208176298.1,60.291770773069,0.2129322706134803,1506665142327.608,2018
342,LRCX,11076998000.0,0.4663,0.314,0.2149,0.3662,0.4314,0.3449,-0.8019,0.3717,0.1319,0.1537,0.2632,0.853,0.2765,0.5307,11.6096,7.2636,4.2324,Technology,28053370507.05,115.95541493153068,0.6112802546307209,4589281314836.065,2018
344,CE,7155000000.0,0.2756,0.276,0.1687,0.4045,0.1153,0.2507,1.5514,1.1833,0.0148,0.1685,0.0538,0.0533,0.123,0.6459999999999999,10.0078,7.6509,3.9561,Basic Materials,12034204830.81,37.95054989299966,2.4028164199637816,500837464353.244,2018
345,HUN,9379000000.0,0.2159,0.095,0.0359,0.1337,0.1105,0.0911,2.2272,0.9206,-0.0095,-0.0599,-0.0315,0.2153,0.0553,0.5461,13.5845,7.3984,1.7996,Basic Materials,4597220963.4,25.921004012099825,0.91790676429061,500837464353.244,2018
348,GPK,6023000000.0,0.1571,0.138,0.0367,0.14,0.0527,0.0577,3.4774,1.8722,0.0415,0.0,0.086,0.1112,0.1519,0.0048,14.9859,7.4556,2.0907,Consumer Cyclical,3302334863.52,57.62186115747604,0.21918173924288903,1506665142327.608,2018
350,TJX,35864664000.0,0.2889,0.129,0.0727,0.5066,0.4288,0.3117,-0.2241,0.4333,0.1053,0.1674,0.0981,0.0952,0.1029,0.0859,18.5512,10.1989,9.3035,Consumer Cyclical,48092928530.3,39.0052024108284,3.1920117602244704,1506665142327.608,2018
352,KSS,20084000000.0,0.3937,0.12,0.0428,0.1585,0.0932,0.0822,1.3319,0.833,0.0857,0.0399,0.0736,0.0359,0.0828,0.0601,11.8949,5.5994,1.8955,Consumer Cyclical,10271812677.18,-20.96378328459836,0.6817581683287199,1506665142327.608,2018
353,XEC,2339017000.0,0.4649,0.7190000000000001,0.3385,0.2378,0.1341,0.1689,0.3663,0.456,0.0012,0.0,0.0124,0.0496,0.1678,0.0,7.4099,3.8721,1.7701,Energy,5893917736.95,-15.069229686225706,0.5265468960895315,1119352859303.12,2018
354,DRI,8080100000.0,0.21600000000000005,0.133,0.0738,0.2716,0.1217,0.3728,0.7272,0.4221,0.0328,0.0599,0.0726,0.0852,0.0715,-0.0472,18.3119,10.8973,4.9522,Consumer Cyclical,10903380216.96,12.21205221533364,0.7236764102815606,1506665142327.608,2018
356,ATI,4046600000.0,0.1558,0.121,0.055,0.1179,0.0541,0.0572,2.3637,0.8178,-0.0524,-0.1131,-0.0298,0.0441,-0.0186,0.0,12.2303,7.9386,1.4509999999999998,Industrials,2736149300.92,-7.561523513255903,0.14628773071864803,1870388779344.9854,2018
358,VFC,12182000000.0,0.5053,0.15,0.0974,0.2174,0.1298,0.3156,0.6587,0.4693,0.0666,0.0802,0.0434,0.0511,0.0072,-0.0207,40.9829,17.565,7.3788,Consumer Cyclical,27312612065.1648,51.737667152183434,1.8127858206748084,1506665142327.608,2018
360,HON,41802000000.0,0.3052,0.213,0.1618,0.3721,0.1225,0.6302,0.5955,0.8919,0.0116,0.2347,0.0256,0.1281,0.041,0.1389,14.5187,11.5764,5.3799,Industrials,97806890592.36,36.9958070553383,5.229227830730048,1870388779344.9854,2018
362,GOOGL,136819000000.0,0.5648,0.321,0.2246,0.173,0.1848,0.1912,-2.3921,0.0226,0.1897,0.2074,0.1872,0.1823,0.2174,0.2296,23.6309,14.1441,4.0913,Technology,726734149270.0801,26.99491281130573,15.835467460247422,4589281314836.065,2018
363,ICE,6276000000.0,0.7933,0.529,0.3168,0.1156,0.0629,1.0893,1.6784,0.4326,0.1693,0.1512,0.1973,0.3963,0.0903,0.147,21.7717,14.6099,2.4919,Financial Services,42906759405.48,24.47061035029693,8.814385904308947,486781040350.2399,2018
365,WY,7476000000.0,0.2421,0.223,0.1001,0.0827,0.0546,0.0512,3.6325,0.7347,-0.1266,0.0,-0.0501,-0.0006,-0.0083,0.0039,22.0808,13.4511,1.8091,Basic Materials,16377512590.22,47.803962455445735,3.270025458532557,500837464353.244,2018
366,BLL,11635000000.0,0.1982,0.141,0.039,0.1313,0.0493,0.1035,3.6567,1.9459,0.066,0.0468,0.0307,-0.0113,0.0503,0.0877,34.8333,13.1491,4.4922,Consumer Cyclical,15596011697.86,45.992097429498756,1.0351345670456096,1506665142327.608,2018
367,CGNX,806338000.0,0.7445,0.318,0.2719,0.1931,0.2085,0.281,-2.091,0.0,0.1232,0.2269,0.2147,0.2463,0.2147,0.0549,30.4488,23.9068,5.8415,Technology,6658633201.29,45.837082946624726,0.1450909792730336,4589281314836.065,2018
368,AMGN,23747000000.0,0.8273,0.5429999999999999,0.3535,0.6715,0.2287,0.2886,0.359,2.7143,0.0987,0.1286,0.0769,0.1348,0.0793,0.1153,15.3283,9.9878,9.9204,Healthcare,124047470229.48,29.44296743197752,4.514965085947432,2747473521236.533,2018
369,FSLR,2244044000.0,0.1748,0.136,0.0643,0.0277,0.0073,0.0284,-7.88,0.0896,0.0326,-0.1085,-0.0952,-0.1812,-0.193,-0.3835,30.7681,6.7392,0.8541,Technology,4450443923.42,31.484956012221733,0.09697474654762965,4589281314836.065,2018
370,IVZ,5314100000.0,1.0,0.262,0.1661,0.1029,0.0419,0.4385,4.1695,0.89,0.042,0.0558,0.0435,0.003,0.0236,-0.0195,7.8224,9.1182,0.8,Financial Services,6885762848.82,14.231159797874534,1.4145503374300854,486781040350.2399,2018
375,SGU,1677837000.0,0.2762,0.062,0.0331,0.1792,0.0874,0.9074,0.8215,0.3253,0.0417,0.0,0.0088,0.1502,0.0158,0.1563,11.0112,5.8198,1.6952,Energy,523249832.0,7.282711370495725,0.04674574488743091,1119352859303.12,2018
380,PDCO,5465683000.0,0.2194,0.057,0.0368,0.1375,0.053,0.174,3.0716,0.6941,0.1004,0.0247,0.1086,0.0127,0.1437,-0.0123,10.7281,10.1824,1.4627,Healthcare,2203079520.0,7.390843155334582,0.0801856506703831,2747473521236.533,2018
382,BCO,3488900000.0,0.2252,0.076,-0.0095,-0.2167,0.0869,-0.0315,4.044,10.1106,0.0003,0.0,-0.0245,0.0,0.0335,0.0,0.0,16.36,21.2836,Industrials,3272345281.95,41.76920452347621,0.1749553524960721,1870388779344.9854,2018
383,CME,4309400000.0,1.0,0.7390000000000001,0.4553,0.0757,0.0462,1.8463,0.928,1.6921,0.0374,0.0893,0.0736,0.1431,0.0836,0.1562,32.8307,21.0734,2.5477,Financial Services,64116786658.44,11.167107130373877,13.171586677309339,486781040350.2399,2018
384,BKD,4531426000.0,0.1687,0.033,-0.1166,-0.5185,-0.0339,-0.1001,27.0681,4.4309,0.0246,0.0,0.0066,0.0,-0.0352,0.0,0.0,35.476,1.2344,Healthcare,1257877959.3,10.486323179648764,0.04578307851112163,2747473521236.533,2018
389,EXC,35985000000.0,0.2277,0.268,0.0559,0.0653,0.0231,0.0256,3.5347,1.1874,0.0265,-0.067,0.0506,0.0069,0.04,-0.0658,21.6827,8.0518,1.4176,Utilities,43612139544.6,6.712644844072048,5.717412616171982,762795034614.7997,2018
390,TAP,10769600000.0,0.3886,0.233,0.1037,0.0827,0.0391,0.3632,3.764,0.7765,0.0667,0.0956,0.1675,0.1077,0.3733,0.3432,10.8627,8.207,0.8993,Consumer Defensive,11131294281.12,-2.0589401644753784,0.705658819645734,1577432885584.61,2018
391,UNP,22832000000.0,0.7352,0.473,0.2613,0.2921,0.0974,0.1143,1.9495,1.0964,0.0562,0.1326,0.051,0.109,0.0648,0.1298,17.3874,11.3779,5.0824,Industrials,101846498011.14,34.13653149899581,5.44520471550342,1870388779344.9854,2018
392,BDX,15983000000.0,0.4544,0.241,0.0195,0.0148,0.0195,0.0558,5.2481,1.0239,0.0775,-0.129,0.0757,-0.2947,0.069,-0.2942,426.4194,23.5884,3.3695,Healthcare,70738457694.12,25.11255431523548,2.574672954892876,2747473521236.533,2018
393,GME,8547100000.0,0.2907,0.046,0.0041,0.0157,0.1216,0.0241,-0.0915,0.3693,0.0652,-0.154,0.0369,0.0,0.0058,-0.5395,46.0294,3.903,0.7166,Consumer Cyclical,1585413766.1,-51.90293832009107,0.10522668385695413,1506665142327.608,2018
398,TIF,4169800000.0,0.6261,0.242,0.0888,0.1145,0.1422,0.0871,-0.285,0.3104,0.0442,0.0216,0.0227,-0.0197,0.006,-0.0743,35.9091,12.8457,4.1065,Consumer Cyclical,13254185669.85,67.05361853928315,0.8797034787287873,1506665142327.608,2018
401,NOV,8453000000.0,0.1708,0.096,-0.0037,-0.0022,0.0083,-0.004,1.5755,0.1962,-0.0406,0.0,-0.131,0.0,-0.163,0.0,0.0,13.6644,0.703,Energy,9852520283.6,-2.2989123108863243,0.8801978930695654,1119352859303.12,2018
404,MTZ,6909417000.0,0.1404,0.096,0.0376,0.1868,0.0822,0.159,2.0862,1.0122,0.1578,0.1305,0.0932,0.1248,0.1886,0.0,12.2909,6.9123,2.2348,Industrials,3191210465.04,56.94716728408212,0.17061749408898663,1870388779344.9854,2018
406,GPS,15855000000.0,0.3826,0.13,0.0535,0.2697,0.2468,0.1726,-0.2596,0.3973,0.0731,0.0744,0.0444,-0.0173,0.0221,-0.094,14.1481,5.5175,3.7617,Consumer Cyclical,11883472150.88,-28.079979423096532,0.7887268256914427,1506665142327.608,2018
407,SYY,58727324000.0,0.1888,0.053,0.0244,0.5707,0.1234,0.241,2.4942,3.3217,0.0613,0.0413,0.0831,0.102,0.1095,0.3312,24.8029,13.8526,14.1317,Consumer Defensive,35406370304.8,41.012898231996225,2.2445563692985964,1577432885584.61,2018
409,WDR,1160301000.0,1.0,0.239,0.1582,0.2078,1.6174,0.221,-2.9364,0.1074,0.0301,0.0736,-0.0207,-0.0505,-0.0741,-0.071,7.9298,2.1727,1.5913,Financial Services,1416002240.64,-1.7456750397108958,0.29089100093569453,486781040350.2399,2018
412,CTSH,16125000000.0,0.3899,0.206,0.1303,0.1839,0.2028,0.28800000000000003,-1.133,0.0652,0.1903,0.1713,0.1361,0.1216,0.1077,0.1062,17.5845,9.925,3.2007,Technology,36756698011.32,-0.4604924208913216,0.8009249267961469,4589281314836.065,2018
413,HOLX,3217900000.0,0.5273,0.065,-0.0346,-0.0458,-0.0258,-0.1393,12.6435,1.3698,0.0556,0.0,0.0475,0.0,0.0665,0.0,0.0,65.723,4.6082,Healthcare,11167918398.72,35.892768278874435,0.4064795643123703,2747473521236.533,2018
414,EIX,12657000000.0,0.3519,0.129,-0.0239,-0.0262,-0.0069,-0.0076,8.2664,1.1864,-0.0108,0.0,0.0012,0.0,0.0318,0.0,0.0,19.593,1.6037,Utilities,18496302164.62,37.65745811109736,2.424806314314875,762795034614.7997,2018
415,CTXS,2973903000.0,0.8541,0.28600000000000003,0.1936,1.0438,0.1946,-0.9911,0.8161,3.4401,0.0971,0.1582,0.0694,0.184,0.0949,0.2816,24.2222,17.0315,24.869,Technology,13807692696.02,10.032065184068236,0.30086830047622015,4589281314836.065,2018
417,CPE,587624000.0,0.8214,0.8440000000000001,0.5111,0.1228,0.0445,0.0823,2.3672,0.4865,-0.086,0.0,0.0117,0.6681,0.0898,0.0,4.8074,5.3468,0.6039,Energy,1477002137.27,-26.259545296835128,0.13195143291897632,1119352859303.12,2018
418,CF,4429000000.0,0.207,0.34700000000000003,0.0655,0.098,0.0537,0.0315,2.6112,1.5882,0.0301,-0.0661,0.0047,-0.2418,0.0132,-0.2516,34.808,9.1403,3.3684,Basic Materials,10041736468.11,16.6979530228159,2.0049890798559544,500837464353.244,2018
423,DISH,13621302000.0,0.3197,0.208,0.1156,0.1832,0.0545,3.5696,4.6138,1.7628,0.0119,0.0529,-0.009000000000000001,0.1374,-0.0394,0.2482,7.4095,8.7318,1.3588,Communication Services,11677816958.39,37.05565058315271,1.5680492063130116,744735363620.9099,2018
424,NE,1082826000.0,0.384,-0.192,-0.8174,-0.2081,-0.0728,-0.1009,-16.8739,0.9116,-0.103,0.0,-0.1521,0.0,-0.318,0.0,0.0,0.0,0.1519,Energy,646601325.38,-55.63636259599165,0.05776563842277198,1119352859303.12,2018
426,AEO,3795549000.0,0.3611,0.12,0.0538,0.1638,0.2063,0.1691,-0.9058,0.0,0.042,-0.0467,0.0379,-0.0061,0.081,0.4057,14.8696,5.7339,2.4267,Consumer Cyclical,3031965876.6,-22.578688325931438,0.2012368768229412,1506665142327.608,2018
428,XEL,11537000000.0,0.386,0.329,0.1093,0.1032,0.0287,0.0354,4.5259,1.4267,-0.0126,0.0527,0.0052,0.0524,0.0133,0.0841,19.9474,11.1866,2.0721,Utilities,25317328011.04,35.253694492609796,3.319021081964027,762795034614.7997,2018
434,MUR,2570603000.0,0.7837,0.612,0.1599,0.0851,0.0415,0.0486,1.7473,0.644,-0.2035,-0.1264,-0.1232,-0.1685,-0.0414,0.0,9.8277,4.319,0.8381,Energy,4047785313.26,16.101632943342718,0.3616183475673655,1119352859303.12,2018
435,VMC,4382869000.0,0.2512,0.252,0.1177,0.0991,0.0502,0.1094,2.5943,0.5598,-0.0005,0.8477,0.0925,0.8351,0.0882,0.3288,25.3333,14.3959,2.5077,Basic Materials,13046324220.8,48.95883829984921,2.604901819325229,500837464353.244,2018
437,ANTM,92105000000.0,0.2194,0.075,0.0407,0.1314,0.1237,0.2485,-0.4213,0.6731,0.1146,0.1147,0.0817,0.1146,0.0551,0.1392,18.075,9.3482,2.38,Healthcare,67927173409.85,19.806325443224694,2.4723504297605956,2747473521236.533,2018
439,GD,36193000000.0,0.1855,0.14300000000000002,0.0924,0.2851,0.0908,0.4503,2.2065,1.0584,0.0498,0.06,0.0683,0.1104,0.0673,0.0556,13.8756,11.1754,3.9684,Industrials,46557702983.55,14.758676377381766,2.489199224123587,1870388779344.9854,2018
443,CHD,4145900000.0,0.444,0.227,0.1371,0.2317,0.0985,1.6241,1.9047,0.8587,0.0659,0.1241,0.0794,0.1024,0.0926,0.1395,28.3448,19.1305,6.6033,Consumer Defensive,16192263272.64,10.601174079288617,1.0264945926139362,1577432885584.61,2018
